dataset_name,target_name,target_name_hlsp,from where?,comments
ob6ba1w8q,V-GM-AUR,V-GM-AUR,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
oe7b01010,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b01020,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b01030,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b03010,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b03020,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b03030,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b04010,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b04020,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b04030,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b05010,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b05020,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b05030,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b06010,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b06020,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b06030,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b07010,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b07020,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
oe7b07030,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
o59z05020,HN-TAU,V-HN-TAU,check for missing data from archive,only G750L in this program/MJD
o59z05030,HN-TAU,V-HN-TAU,check for missing data from archive,only G750L in this program/MJD
o59z10020,HN-TAU,V-HN-TAU,check for missing data from archive,only G750L in this program/MJD
o59z10030,HN-TAU,V-HN-TAU,check for missing data from archive,only G750L in this program/MJD
ob2l05010,V-HN-TAU,V-HN-TAU,check for missing data from archive,only E230M at this epoch
ob2l05020,V-HN-TAU,V-HN-TAU,check for missing data from archive,only E230M at this epoch
ob2l05030,V-HN-TAU,V-HN-TAU,check for missing data from archive,only E230M at this epoch
ob6ba9qpq,V-HN-TAU,V-HN-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ob6ba5e9q,V-IP-TAU,V-IP-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ob6b23b6q,V-MP-MUS,V-MP-MUS,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
lbgj02050,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj02060,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj02070,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj02080,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj02090,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj020a0,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj020b0,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj02toq,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj02tpq,V-RU-LUPI,V-RU-LUP,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lbgj02trq,V-RU-LUP,V-RU-LUP,Not in vetted directories,
leit1do5q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter open for observation but data bad. Visit to be repeated under HOPR 92062"
leit1do7q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter open for observation but data bad. Visit to be repeated under HOPR 92062"
leit1do9q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter open for observation but data bad. Visit to be repeated under HOPR 92062"
leit1dobq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter open for observation but data bad. Visit to be repeated under HOPR 92062"
leit1dodq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter open for observation but data bad. Visit to be repeated under HOPR 92062"
leit1dofq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter open for observation but data bad. Visit to be repeated under HOPR 92062"
leit1lpoq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter closed for observations, no data."
leit1lpqq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter closed for observations, no data."
leit1lpsq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter closed for observations, no data."
leit1lpuq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter closed for observations, no data."
leit1lpwq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter closed for observations, no data."
leit1lpyq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed ACQ, shutter closed for observations, no data."
leitadf5q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Repeat of 1D under HOPR 92062. Failed ACQ, shutter closed for observations, no data."
leitadf7q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Repeat of 1D under HOPR 92062. Failed ACQ, shutter closed for observations, no data."
leitadf9q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Repeat of 1D under HOPR 92062. Failed ACQ, shutter closed for observations, no data."
leitadfbq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Repeat of 1D under HOPR 92062. Failed ACQ, shutter closed for observations, no data."
leitadfdq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Repeat of 1D under HOPR 92062. Failed ACQ, shutter closed for observations, no data."
leitadffq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Repeat of 1D under HOPR 92062. Failed ACQ, shutter closed for observations, no data."
leph1drzq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, target off-centered, bad data - repeated under HOPR 92307"
leph1ds2q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, target off-centered, bad data - repeated under HOPR 92307"
leph1ds4q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, target off-centered, bad data - repeated under HOPR 92307"
leph1ds6q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, target off-centered, bad data - repeated under HOPR 92307"
leph1ds8q,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, target off-centered, bad data - repeated under HOPR 92307"
leph1dsaq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, target off-centered, bad data - repeated under HOPR 92307"
leph1exeq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, shutter closed for observations, no data - repeated under HOPR 92307"
leph1exgq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, shutter closed for observations, no data - repeated under HOPR 92307"
leph1exiq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, shutter closed for observations, no data - repeated under HOPR 92307"
leph1exkq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, shutter closed for observations, no data - repeated under HOPR 92307"
leph1exmq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, shutter closed for observations, no data - repeated under HOPR 92307"
leph1exoq,V-RU-LUP,V-RU-LUP,tech team spreadsheet,"Failed TA, shutter closed for observations, no data - repeated under HOPR 92307"
o5e305030,V-RU-LUP,V-RU-LUP,stis tts tickets,eds custom CR rejection
o62n04010,HD142560,V-RU-LUP,check for missing data from archive,
lb6b15x8q,V-RW-AUR,V-RW-AUR,Not in vetted directories,
o62n03010,HD240764,V-RW-AUR,check for missing data from archive,only G230M in this program/MJD
ob2l01010,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob2l01020,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob2l01030,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob2l01040,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob2l01050,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob2l02010,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob2l02020,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob2l02030,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob2l02040,V-RW-AUR,V-RW-AUR,check for missing data from archive,only E230M at this epoch
ob6bb5xrq,V-RW-AUR,V-RW-AUR,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ocd860010,HD240764,V-RW-AUR,check for missing data from archive,only E230H at epoch
o62n07010,HD283571,V-RY-TAU,check for missing data from archive,only G230M in this program/MJD
ockf01060,V-RY-TAU,V-RY-TAU,stis tts tickets,no signal
ocwf01010,V-RY-TAU,V-RY-TAU,check for missing data from archive,only E230M at this epoch
ocwf01020,V-RY-TAU,V-RY-TAU,check for missing data from archive,only E230M at this epoch
ocwf01030,V-RY-TAU,V-RY-TAU,check for missing data from archive,only E230M at this epoch
o6cv02010,V-SU-AUR,V-SU-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ob6bb1z8q,V-SU-AUR,V-SU-AUR,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
leqj2clzq,V-SY-CHA,V-SY-CHA,tech team spreadsheet,Bad reacq - no repeat necessary
leqj2cm1q,V-SY-CHA,V-SY-CHA,tech team spreadsheet,Bad reacq - no repeat necessary
o5b403010,T-CHA,V-T-CHA,commented in low_mass_stars_archive_CJK_JRD_STIS.csv,
o5b403020,V-T-CHA,V-T-CHA,Not in vetted directories,He/Be
o5b403030,V-T-CHA,V-T-CHA,Not in vetted directories,
o5b403040,T-CHA,V-T-CHA,commented in low_mass_stars_archive_CJK_JRD_STIS.csv,
o5b403050,V-T-CHA,V-T-CHA,Not in vetted directories,
o5b404010,T-CHA,V-T-CHA,commented in low_mass_stars_archive_CJK_JRD_STIS.csv,
o5b404020,T-CHA,V-T-CHA,commented in low_mass_stars_archive_CJK_JRD_STIS.csv,
o5b404030,T-CHA,V-T-CHA,commented in low_mass_stars_archive_CJK_JRD_STIS.csv,
ldgx08j2q,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgx08j4q,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgx08j6q,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgx08j8q,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgx9u010,V-T-CRA,V-T-CRA,check for missing data from archive,He/Be
ldgx9u020,V-T-CRA,V-T-CRA,check for missing data from archive,He/Be
ldgxa9jkq,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgxa9jmq,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgxa9joq,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgxa9jqq,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgxa9jsq,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgxa9juq,V-T-CRA,V-T-CRA,Not in vetted directories,
ldgxd9010,V-T-CRA,V-T-CRA,check for missing data from archive,He/Be
ldgxd9020,V-T-CRA,V-T-CRA,check for missing data from archive,He/Be
ldgxt8010,V-T-CRA,V-T-CRA,check for missing data from archive,He/Be
ldgxz8010,V-T-CRA,V-T-CRA,check for missing data from archive,He/Be
odgx09010,V-T-CRA,V-T-CRA,Not in vetted directories,He/Be. Exclude
odgxc9010,V-T-CRA,V-T-CRA,check for missing data from archive,He/Be
odgxt9010,V-T-CRA,V-T-CRA,check for missing data from archive,He/Be
lc2h09t5q,V-T-ORI,V-T-ORI,Not in vetted directories,
lc2h09t7q,V-T-ORI,V-T-ORI,Not in vetted directories,
lc2h09t9q,V-T-ORI,V-T-ORI,Not in vetted directories,
lc2h09tbq,V-T-ORI,V-T-ORI,Not in vetted directories,
lc2h09tdq,V-T-ORI,V-T-ORI,Not in vetted directories,Herbig/Ae
lc2h09tfq,V-T-ORI,V-T-ORI,Not in vetted directories,
lc2h09thq,V-T-ORI,V-T-ORI,Not in vetted directories,
lc2h09tjq,V-T-ORI,V-T-ORI,Not in vetted directories,
lc2h09tlq,V-T-ORI,V-T-ORI,Not in vetted directories,
ldgx10010,V-T-ORI,V-T-ORI,check for missing data from archive,He/Be
ldgx12010,V-T-ORI,V-T-ORI,check for missing data from archive,He/Be
odgx11010,V-T-ORI,V-T-ORI,check for missing data from archive,He/Be
o4gm01010,T-TAU,V-T-TAU,check for missing data from archive,only G750L in this program/MJD
o4gm01020,T-TAU,V-T-TAU,check for missing data from archive,only G750L in this program/MJD
o4gm01040,T-TAU,V-T-TAU,check for missing data from archive,only G750L in this program/MJD
o62n02010,HD284419,V-T-TAU,check for missing data from archive,only G230M in this program/MJD
le9d1kdbq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Failed TA. G230L displaced by 11 pix in cross-dispersion and 29.5 A in wavelength. Total radial offset ~1.85"", target well outside aperture. Failed visit"
le9d1kddq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Failed TA. G230L displaced by 11 pix in cross-dispersion and 29.5 A in wavelength. Total radial offset ~1.85"", target well outside aperture. Failed visit"
le9d1kdfq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Failed TA. G230L displaced by 11 pix in cross-dispersion and 29.5 A in wavelength. Total radial offset ~1.85"", target well outside aperture. Failed visit"
le9d1kdhq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Failed TA. G230L displaced by 11 pix in cross-dispersion and 29.5 A in wavelength. Total radial offset ~1.85"", target well outside aperture. Failed visit"
le9d1kdjq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Failed TA. G230L displaced by 11 pix in cross-dispersion and 29.5 A in wavelength. Total radial offset ~1.85"", target well outside aperture. Failed visit"
le9d1kdmq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Failed TA. G230L displaced by 11 pix in cross-dispersion and 29.5 A in wavelength. Total radial offset ~1.85"", target well outside aperture. Failed visit"
lepc1dc4q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1dc6q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1dc8q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1dcaq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1dccq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1dceq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1gntq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter closed, no data, repeat under HOPR-92200"
lepc1gnvq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter closed, no data, repeat under HOPR-92200"
lepc1gnxq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter closed, no data, repeat under HOPR-92200"
lepc1gnzq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter closed, no data, repeat under HOPR-92200"
lepc1go1q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter closed, no data, repeat under HOPR-92200"
lepc1go3q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter closed, no data, repeat under HOPR-92200"
lepc1hprq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1hptq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1hpwq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1hpyq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1hq0q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepc1hq2q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Bad TA, shutter open, bad data, repeat under HOPR-92200"
lepcadd4q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter open, bad data"
lepcadd6q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter open, bad data"
lepcadd8q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter open, bad data"
lepcaddaq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter open, bad data"
lepcaddcq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter open, bad data"
lepcaddeq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter open, bad data"
lepcahk9q,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter closed, no data"
lepcahkbq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter closed, no data"
lepcahkdq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter closed, no data"
lepcahkfq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter closed, no data"
lepcahklq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter closed, no data"
lepcahknq,V-TW-HYA,V-TW-HYA,tech team spreadsheet,"Repeat of 1D under HOPR-92200, bad TA, shutter closed, no data"
o59d01030,V-TW-HYA,V-TW-HYA,Not in vetted directories,
o64w57030,TW-HYDRAE,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
o64w57040,TW-HYDRAE,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
o64w57050,TW-HYDRAE,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
o64w57060,TW-HYDRAE,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
o64w57070,TW-HYDRAE,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
o64w57080,TW-HYDRAE,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
o6dq01010,TW-HYA,V-TW-HYA,commented low_mass_stars_archive_CJK_JRD_STIS,
o6dq01020,TW-HYA,V-TW-HYA,commented low_mass_stars_archive_CJK_JRD_STIS,
ob6n01010,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
ob6n01020,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
ob6n01030,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
ob6n01040,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
ob6n01050,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
ob6n01bdq,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
obi101010,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
obi101020,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
obi102010,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
obi102020,V-TW-HYA,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
ocd857010,CD-34D7151,V-TW-HYA,check for missing data from archive,no complete coverage at these epochs
lb6b13qwq,V-UX-TAU-A,V-UX-TAU-A,Not in vetted directories,Bad data
lb6b53sdq,V-UX-TAU-A,V-UX-TAU-A,Not in vetted directories,Bad data
ob6b34010,V-UX-TAU-A,V-UX-TAU-A,stis tts tickets,
ob6b34r7q,V-UX-TAU-A,V-UX-TAU-A,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ob6b54spq,V-UX-TAU-A,V-UX-TAU-A,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
lbh208bsq,V-UZ-TAU-E,V-UZ-TAU-E,Not in vetted directories,Bad data
lbh209u2q,V-UZ-TAU-E,V-UZ-TAU-E,Not in vetted directories,Bad data
lc2h10ncq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
lc2h10neq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
lc2h10ngq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
lc2h10niq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
lc2h10nmq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
lc2h10npq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
lc2h10nrq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
lc2h10ntq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
lc2h10nvq,V-V-SER,V-V-SER,Not in vetted directories,B star eclisping binary
ldmp14xkq,V-V1000-SCO,V-V1000-SCO,Not in vetted directories,Bad data
ldmp14xrq,V-V1000-SCO,V-V1000-SCO,Not in vetted directories,Bad data
ldmp11xpq,V-V1152-SCO,V-V1152-SCO,Not in vetted directories,BY DRA variable
ldmp11xwq,V-V1152-SCO,V-V1152-SCO,Not in vetted directories,BY DRA variable
ldmp12ifq,V-V1156-SCO,V-V1156-SCO,Not in vetted directories,BY DRA variable
ldmp12imq,V-V1156-SCO,V-V1156-SCO,Not in vetted directories,BY DRA variable
ob6b20010,V-V2129-OPH,V-V2129-OPH,stis tts tickets,not a complete set with FUV
ob6b20030,V-V2129-OPH,V-V2129-OPH,Not in vetted directories,
ob6b20040,V-V2129-OPH,V-V2129-OPH,Not in vetted directories,Bad data
ob6b20050,V-V2129-OPH,V-V2129-OPH,Not in vetted directories,
ob6b20l3q,V-V2129-OPH,V-V2129-OPH,stis tts tickets,not a complete set with FUV
ldmp16cuq,V-V2505-OPH,V-V2505-OPH,Not in vetted directories,BY DRA variable
ldmp16d1q,V-V2505-OPH,V-V2505-OPH,Not in vetted directories,BY DRA variable
ob6bc6wgq,V-V397-AUR,V-V397-AUR,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
lb3q01k0q,V-V4046-SGR,V-V4046-SGR,Not in vetted directories,main sequence spectroscopic binary.
lb3q01k2q,V-V4046-SGR,V-V4046-SGR,Not in vetted directories,main sequence spectroscopic binary.
lb3q01k5q,V-V4046-SGR,V-V4046-SGR,Not in vetted directories,main sequence spectroscopic binary.
lb3q01k7q,V-V4046-SGR,V-V4046-SGR,Not in vetted directories,main sequence spectroscopic binary.
lb3q01kbq,V-V4046-SGR,V-V4046-SGR,Not in vetted directories,main sequence spectroscopic binary.
lb3q01laq,V-V4046-SGR,V-V4046-SGR,Not in vetted directories,main sequence spectroscopic binary.
lb3q01mbq,V-V4046-SGR,V-V4046-SGR,Not in vetted directories,main sequence spectroscopic binary.
lb3q01meq,V-V4046-SGR,V-V4046-SGR,Not in vetted directories,main sequence spectroscopic binary.
o5cf04010,V-V819-TAU,V-V819-TAU,Not in vetted directories,
o5cf04020,V-V819-TAU,V-V819-TAU,Not in vetted directories,
o5e309010,V-V819-TAU,V-V819-TAU,Not in vetted directories,Bad data
o5e309020,V-V819-TAU,V-V819-TAU,Not in vetted directories,
o5e309030,V-V819-TAU,V-V819-TAU,stis tts tickets,not a complete set with FUV
o5e309040,V-V819-TAU,V-V819-TAU,Not in vetted directories,
o5e309050,V-V819-TAU,V-V819-TAU,Not in vetted directories,
o8ns04010,V-V827-TAU,V-V827-TAU,stis tts tickets,guidestar failure
o8ns04020,V-V827-TAU,V-V827-TAU,Discovered when trying to create HLSPs,Exposure time is 0s
ob6ba6laq,V-V836-TAU,V-V836-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
lepm2doxq,V-WZ-CHA,V-WZ-CHA,tech team spreadsheet,"Alert (unspecified issue) for 2D, TA OK, G130M/1291/FP-POS 4 (lepm2doxq) shuttered but other G130M exposure (lepm2dp5q) looks OK. Investigation requested via JIRA issue: ULLYSES-1431. 83% of total requested exptime with G130M achieves 72% of expected SNR"
oc2h01010,V-XY-PER,V-XY-PER,stis tts tickets,not a complete set with FUV
oc2h01020,V-XY-PER,V-XY-PER,Not in vetted directories,He/Be
oc2h01030,V-XY-PER,V-XY-PER,Not in vetted directories,He/Be
le9i4cchq,V510-ORI,V510-ORI,tech team spreadsheet,Failed ACQ
le9i4ccnq,V510-ORI,V510-ORI,tech team spreadsheet,Failed ACQ
le9i4ccpq,V510-ORI,V510-ORI,tech team spreadsheet,Failed ACQ
le9i4dqiq,V510-ORI,V510-ORI,tech team spreadsheet,Failed ACQ
le9i4dqvq,V510-ORI,V510-ORI,tech team spreadsheet,Failed ACQ
le9i4dr1q,V510-ORI,V510-ORI,tech team spreadsheet,Failed ACQ
oe9i4s020,V510-ORI,V510-ORI,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
oe9i4s030,V510-ORI,V510-ORI,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
oec62c020,VFTS-190,VFTS-190,SNAP data quality check,GSFAIL
ody213010,VFTS586,VFTS-586,in ARCHIVAL_DATA_HIGH_MASS/DR2/ULLYSES_AR_DATA/ and not in all_vetted_data_dr2,
c002060200000,VFTS_72,VFTS-72,Initial FUSE data search,Unvetted extra FUSE data
ody217010,VFTS96,VFTS-96,in ARCHIVAL_DATA_HIGH_MASS/DR3/ULLYSES_AR_EXTRA_DATA/ and not in all_vetted_data_dr3,
ob6bd9010,SZ102,SZ-102,CCD & STIS custom cal check,GS failure led to ACQ failure
lepd1hzsq,V-BP-TAU,V-BP-TAU,Data checks,Possible bad target centering
lec122hgq,BREY-70A,VFTS-79,Final vetting for DR7,low s/n
lec122hiq,BREY-70A,VFTS-79,Final vetting for DR7,low s/n
lec122hkq,BREY-70A,VFTS-79,Final vetting for DR7,low s/n
lec122hmq,BREY-70A,VFTS-79,Final vetting for DR7,low s/n
lec122hoq,BREY-70A,VFTS-79,Final vetting for DR7,low s/n
lec122hxq,BREY-70A,VFTS-79,Final vetting for DR7,low s/n
lf3a01b5q,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
