dataset_name,observatory,instrument,proposid,detector,grating,filter,cenwave,aperture,lifetime_pos,obs_date_mjd,obs_date_isot,target_name,target_name_hlsp,coadd,exp_timeseries,subexp_timeseries,drizzled,custom_cal,star_region,ullyses_obs,archival_obs,qual_comm
lepd1ik1q,HST,COS,16589,NUV,G230L,N/A,2635,PSA,1,59938.51442,2022-12-25T12:20:46.078,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1ik3q,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59938.51824,2022-12-25T12:26:16.350,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1ik5q,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59938.52206,2022-12-25T12:31:46.334,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1ik7q,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59938.5268,2022-12-25T12:38:35.326,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1ik9q,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59938.53033,2022-12-25T12:43:40.350,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1jkhq,HST,COS,16589,NUV,G230L,N/A,2950,PSA,1,59940.69365,2022-12-27T16:38:51.070,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,[lepd1jkhq] NUVB flux rescaled for vignetting
lepd1jkjq,HST,COS,16589,NUV,G230L,N/A,2635,PSA,1,59940.69608,2022-12-27T16:42:21.054,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1jkmq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59940.6999,2022-12-27T16:47:51.325,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1jkoq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59940.70372,2022-12-27T16:53:21.341,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1jkqq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59940.70845,2022-12-27T17:00:10.334,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1jksq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59940.71198,2022-12-27T17:05:15.326,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1kugq,HST,COS,16589,NUV,G230L,N/A,2950,PSA,1,59942.54396,2022-12-29T13:03:18.046,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,[lepd1kugq] NUVB flux rescaled for vignetting
lepd1kuiq,HST,COS,16589,NUV,G230L,N/A,2635,PSA,1,59942.54639,2022-12-29T13:06:48.061,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1kukq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59942.55021,2022-12-29T13:12:18.334,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1kumq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59942.55403,2022-12-29T13:17:48.350,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1kuoq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59942.55877,2022-12-29T13:24:37.342,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1kuqq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59942.5623,2022-12-29T13:29:42.334,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1lhbq,HST,COS,16589,NUV,G230L,N/A,2950,PSA,1,59944.65905,2022-12-31T15:49:02.078,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,[lepd1lhbq] NUVB flux rescaled for vignetting
lepd1lhdq,HST,COS,16589,NUV,G230L,N/A,2635,PSA,1,59944.66148,2022-12-31T15:52:32.062,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1lhfq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59944.6653,2022-12-31T15:58:02.334,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1lhhq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59944.66912,2022-12-31T16:03:32.350,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1lhjq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59944.67386,2022-12-31T16:10:21.342,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1lhlq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59944.67739,2022-12-31T16:15:26.334,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1mdsq,HST,COS,16589,NUV,G230L,N/A,2950,PSA,1,59946.57574,2023-01-02T13:49:04.061,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,[lepd1mdsq] NUVB flux rescaled for vignetting
lepd1mduq,HST,COS,16589,NUV,G230L,N/A,2635,PSA,1,59946.57817,2023-01-02T13:52:34.046,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1mdxq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59946.58199,2023-01-02T13:58:04.350,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1mdzq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59946.58581,2023-01-02T14:03:34.334,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1me1q,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59946.59055,2023-01-02T14:10:23.326,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1me3q,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59946.59408,2023-01-02T14:15:28.350,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1nonq,HST,COS,16589,NUV,G230L,N/A,2950,PSA,1,59948.6246,2023-01-04T14:59:25.054,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,[lepd1nonq] NUVB flux rescaled for vignetting
lepd1nopq,HST,COS,16589,NUV,G230L,N/A,2635,PSA,1,59948.62703,2023-01-04T15:02:55.070,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1norq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59948.63085,2023-01-04T15:08:25.342,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1nouq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59948.63467,2023-01-04T15:13:55.326,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1nowq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59948.6394,2023-01-04T15:20:44.350,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepd1noyq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59948.64293,2023-01-04T15:25:49.342,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepdagy6q,HST,COS,16589,NUV,G230L,N/A,2950,PSA,1,59950.47513,2023-01-06T11:24:11.070,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,[lepdagy6q] NUVB flux rescaled for vignetting
lepdagy8q,HST,COS,16589,NUV,G230L,N/A,2635,PSA,1,59950.47756,2023-01-06T11:27:41.054,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepdagyaq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59950.48138,2023-01-06T11:33:11.325,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepdagycq,HST,COS,16589,FUV,G160M,N/A,1589,PSA,4,59950.4852,2023-01-06T11:38:41.341,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepdagyeq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59950.48993,2023-01-06T11:45:30.334,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
lepdagygq,HST,COS,16589,FUV,G160M,N/A,1623,PSA,4,59950.49346,2023-01-06T11:50:35.326,V-BP-TAU,V-BP-TAU,FALSE,TRUE,TRUE,FALSE,,Taurus-Auriga,TRUE,FALSE,
o6dq03010,HST,STIS,9081,NUV-MAMA,G230L,Clear,2376,52X0.2,N/A,52286.56512,2002-01-12T13:33:45.969,BP-TAU,V-BP-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus-Auriga,FALSE,TRUE,
o6dq03020,HST,STIS,9081,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,52286.5703,2002-01-12T13:41:13.968,BP-TAU,V-BP-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus-Auriga,FALSE,TRUE,
lb6b30t7q,HST,COS,11616,FUV,G130M,N/A,1291,PSA,1,55686.2732,2011-05-05T06:33:24.524,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,,TWA,FALSE,TRUE,
lb6b30t9q,HST,COS,11616,FUV,G130M,N/A,1291,PSA,1,55686.28013,2011-05-05T06:43:23.532,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,,TWA,FALSE,TRUE,
lb6b30tbq,HST,COS,11616,FUV,G130M,N/A,1327,PSA,1,55686.28786,2011-05-05T06:54:31.532,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,,TWA,FALSE,TRUE,
lb6b30tdq,HST,COS,11616,FUV,G130M,N/A,1327,PSA,1,55686.33577,2011-05-05T08:03:30.540,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,,TWA,FALSE,TRUE,
lb6b30tfq,HST,COS,11616,FUV,G160M,N/A,1577,PSA,1,55686.34399,2011-05-05T08:15:20.523,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,,TWA,FALSE,TRUE,
lb6b30thq,HST,COS,11616,FUV,G160M,N/A,1600,PSA,1,55686.35354,2011-05-05T08:29:05.516,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,,TWA,FALSE,TRUE,
lb6b30tjq,HST,COS,11616,FUV,G160M,N/A,1623,PSA,1,55686.36308,2011-05-05T08:42:50.540,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,,TWA,FALSE,TRUE,
ob6bb0010,HST,STIS,11616,CCD,G430L,Clear,4300,52X0.2,N/A,55686.40768,2011-05-05T09:47:03.724,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,STIS,TWA,FALSE,TRUE,
ob6bb0030,HST,STIS,11616,NUV-MAMA,E230M,Clear,2561,0.2X0.2,N/A,55686.41978,2011-05-05T10:04:28.716,TWA-7,V-CE-ANT,TRUE,FALSE,FALSE,FALSE,,TWA,FALSE,TRUE,
o5ex03010,HST,STIS,8317,FUV-MAMA,G140L,Clear,1425,52X2,N/A,51599.64648,2000-02-25T15:30:55.755,CO-ORI,V-CO-ORI,TRUE,FALSE,FALSE,FALSE,,Lambda Orionis,FALSE,TRUE,
o5ex03020,HST,STIS,8317,FUV-MAMA,G140L,Clear,1425,52X2,N/A,51599.70503,2000-02-25T16:55:14.732,CO-ORI,V-CO-ORI,TRUE,FALSE,FALSE,FALSE,,Lambda Orionis,FALSE,TRUE,
o5ex03030,HST,STIS,8317,NUV-MAMA,G230L,Clear,2376,52X2,N/A,51599.73444,2000-02-25T17:37:35.756,CO-ORI,V-CO-ORI,TRUE,FALSE,FALSE,FALSE,,Lambda Orionis,FALSE,TRUE,
lb6b16qjq,HST,COS,11616,FUV,G130M,N/A,1291,PSA,1,55713.74532,2011-06-01T17:53:15.531,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
lb6b16qlq,HST,COS,11616,FUV,G130M,N/A,1291,PSA,1,55713.79282,2011-06-01T19:01:39.499,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
lb6b16qnq,HST,COS,11616,FUV,G130M,N/A,1327,PSA,1,55713.80181,2011-06-01T19:14:36.588,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
lb6b16qpq,HST,COS,11616,FUV,G130M,N/A,1327,PSA,1,55713.81078,2011-06-01T19:27:31.532,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
lb6b16qrq,HST,COS,11616,FUV,G160M,N/A,1577,PSA,1,55713.82026,2011-06-01T19:41:10.604,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
lb6b16qtq,HST,COS,11616,FUV,G160M,N/A,1600,PSA,1,55713.85921,2011-06-01T20:37:15.499,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
lb6b16qvq,HST,COS,11616,FUV,G160M,N/A,1623,PSA,1,55713.86969,2011-06-01T20:52:21.516,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
ob6bb6010,HST,STIS,11616,CCD,G430L,Clear,4300,52X0.2,N/A,55713.88926,2011-06-01T21:20:31.724,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,STIS,Cha I,FALSE,TRUE,
ob6bb6030,HST,STIS,11616,NUV-MAMA,E230M,Clear,2561,0.2X0.2,N/A,55713.92714,2011-06-01T22:15:04.715,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
oclv01010,HST,STIS,13775,CCD,G750L,Clear,7751,52X2,N/A,57135.05185,2015-04-23T01:14:39.958,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,STIS,Cha I,FALSE,TRUE,
oclv01030,HST,STIS,13775,CCD,G430L,Clear,4300,52X2,N/A,57135.06282,2015-04-23T01:30:27.958,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,STIS,Cha I,FALSE,TRUE,
oclv01040,HST,STIS,13775,NUV-MAMA,G230L,Clear,2376,52X2,N/A,57135.07056,2015-04-23T01:41:35.990,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
oclv01050,HST,STIS,13775,FUV-MAMA,G140L,Clear,1425,52X2,N/A,57135.11037,2015-04-23T02:38:55.990,V-CS-CHA,V-CS-CHA,FALSE,TRUE,FALSE,FALSE,,Cha I,FALSE,TRUE,
ob6b18010,HST,STIS,11616,CCD,G430L,Clear,4300,52X0.2,N/A,55664.86938,2011-04-13T20:51:54.700,V-CV-CHA,V-CV-CHA,TRUE,FALSE,FALSE,FALSE,STIS,Cha I,FALSE,TRUE,
ob6b18020,HST,STIS,11616,NUV-MAMA,E230M,Clear,2561,0.2X0.2,N/A,55664.87361,2011-04-13T20:57:59.723,V-CV-CHA,V-CV-CHA,TRUE,FALSE,FALSE,FALSE,,Cha I,FALSE,TRUE,
ob6b18030,HST,STIS,11616,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,55664.9167,2011-04-13T22:00:02.731,V-CV-CHA,V-CV-CHA,TRUE,FALSE,FALSE,FALSE,,Cha I,FALSE,TRUE,
ob6b18040,HST,STIS,11616,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,55664.98165,2011-04-13T23:33:34.732,V-CV-CHA,V-CV-CHA,TRUE,FALSE,FALSE,FALSE,,Cha I,FALSE,TRUE,
ldgx03cgq,HST,COS,15070,FUV,G130M,N/A,1222,PSA,4,58102.72918,2017-12-15T17:30:00.972,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx03ciq,HST,COS,15070,FUV,G130M,N/A,1222,PSA,4,58102.78061,2017-12-15T18:44:04.972,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx03ckq,HST,COS,15070,FUV,G130M,N/A,1222,PSA,4,58102.8468,2017-12-15T20:19:23.948,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx03cmq,HST,COS,15070,FUV,G130M,N/A,1222,PSA,4,58102.91302,2017-12-15T21:54:44.972,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx03coq,HST,COS,15070,FUV,G130M,N/A,1222,PSA,4,58102.97921,2017-12-15T23:30:03.948,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx05euq,HST,COS,15070,FUV,G160M,N/A,1589,PSA,4,58103.3915,2017-12-16T09:23:45.964,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx05eyq,HST,COS,15070,FUV,G160M,N/A,1589,PSA,4,58103.44265,2017-12-16T10:37:24.940,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx05f1q,HST,COS,15070,FUV,G160M,N/A,1577,PSA,4,58103.45152,2017-12-16T10:50:10.956,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx05f3q,HST,COS,15070,FUV,G160M,N/A,1577,PSA,4,58103.46009,2017-12-16T11:02:31.948,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx05f5q,HST,COS,15070,FUV,G160M,N/A,1577,PSA,4,58103.46867,2017-12-16T11:14:52.940,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ldgx05f8q,HST,COS,15070,FUV,G160M,N/A,1577,PSA,4,58103.50885,2017-12-16T12:12:44.940,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o6md01010,HST,STIS,9435,CCD,G750M,Clear,6581,52X0.1,N/A,52994.5111,2003-12-21T12:15:59.241,CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,STIS,Taurus,FALSE,TRUE,
odgx04010,HST,STIS,15070,NUV-MAMA,G230M,Clear,3055,52X0.2,N/A,58103.58197,2017-12-16T13:58:02.406,V-CW-TAU,V-CW-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5cf03010,HST,STIS,8206,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,51884.67126,2000-12-06T16:06:36.846,CY-TAU,V-CY-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5cf03020,HST,STIS,8206,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,51884.68963,2000-12-06T16:33:03.854,CY-TAU,V-CY-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5cf03030,HST,STIS,8206,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,51884.73154,2000-12-06T17:33:24.846,CY-TAU,V-CY-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5cf03040,HST,STIS,8206,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51884.73927,2000-12-06T17:44:32.846,CY-TAU,V-CY-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5cf03050,HST,STIS,8206,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51884.79851,2000-12-06T19:09:50.862,CY-TAU,V-CY-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb6b08b8q,HST,COS,11616,FUV,G130M,N/A,1291,PSA,1,55428.51605,2010-08-20T12:23:06.812,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb6b08baq,HST,COS,11616,FUV,G130M,N/A,1291,PSA,1,55428.56849,2010-08-20T13:38:37.788,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb6b08bcq,HST,COS,11616,FUV,G130M,N/A,1327,PSA,1,55428.57676,2010-08-20T13:50:31.804,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb6b08beq,HST,COS,11616,FUV,G130M,N/A,1327,PSA,1,55428.58422,2010-08-20T14:01:16.795,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb6b08bgq,HST,COS,11616,FUV,G160M,N/A,1577,PSA,1,55428.63508,2010-08-20T15:14:30.812,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb6b08biq,HST,COS,11616,FUV,G160M,N/A,1600,PSA,1,55428.6444,2010-08-20T15:27:55.804,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb6b08bkq,HST,COS,11616,FUV,G160M,N/A,1623,PSA,1,55428.65371,2010-08-20T15:41:20.828,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
ob6ba8010,HST,STIS,11616,CCD,G430L,Clear,4300,52X0.2,N/A,55428.70642,2010-08-20T16:57:15.004,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,STIS,Taurus,FALSE,TRUE,
ob6ba8030,HST,STIS,11616,NUV-MAMA,E230M,Clear,2561,0.2X0.2,N/A,55428.71941,2010-08-20T17:15:57.020,V-DE-TAU,V-DE-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb3q02b7q,HST,COS,11533,FUV,G130M,N/A,1291,PSA,1,55207.2987,2010-01-11T07:10:07.579,V-DF-TAU,V-DF-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb3q02ccq,HST,COS,11533,FUV,G130M,N/A,1300,PSA,1,55207.3475,2010-01-11T08:20:23.579,V-DF-TAU,V-DF-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb3q02cgq,HST,COS,11533,FUV,G130M,N/A,1309,PSA,1,55207.36148,2010-01-11T08:40:31.579,V-DF-TAU,V-DF-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb3q02ciq,HST,COS,11533,FUV,G130M,N/A,1318,PSA,1,55207.41408,2010-01-11T09:56:16.571,V-DF-TAU,V-DF-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb3q02cmq,HST,COS,11533,FUV,G160M,N/A,1589,PSA,1,55207.43399,2010-01-11T10:24:56.571,V-DF-TAU,V-DF-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb3q02cpq,HST,COS,11533,FUV,G160M,N/A,1600,PSA,1,55207.48068,2010-01-11T11:32:10.587,V-DF-TAU,V-DF-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb3q02ctq,HST,COS,11533,FUV,G160M,N/A,1611,PSA,1,55207.50003,2010-01-11T12:00:02.587,V-DF-TAU,V-DF-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
lb3q02cwq,HST,COS,11533,FUV,G160M,N/A,1623,PSA,1,55207.54687,2010-01-11T13:07:29.563,V-DF-TAU,V-DF-TAU,TRUE,FALSE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5e306010,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51571.00407,2000-01-28T00:05:51.756,HD283654,V-DF-TAU,FALSE,TRUE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5e306020,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51571.05994,2000-01-28T01:26:18.731,HD283654,V-DF-TAU,FALSE,TRUE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5e306030,HST,STIS,8157,CCD,G430L,Clear,4300,52X0.1,N/A,51571.12689,2000-01-28T03:02:43.724,HD283654,V-DF-TAU,FALSE,TRUE,FALSE,FALSE,STIS,Taurus,FALSE,TRUE,[o5e306030] extracted spectrum is of 2 blended sources
o5e306040,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51571.13575,2000-01-28T03:15:28.747,HD283654,V-DF-TAU,FALSE,TRUE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5e306050,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51571.19409,2000-01-28T04:39:29.740,HD283654,V-DF-TAU,FALSE,TRUE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o5kc01010,HST,STIS,7718,CCD,G430L,Clear,4300,52X0.2,N/A,51439.84369,1999-09-18T20:14:55.221,HD283654,V-DF-TAU,FALSE,TRUE,FALSE,FALSE,STIS,Taurus,FALSE,TRUE,[o5kc01010] extracted spectrum is of 2 blended sources
o5kc01020,HST,STIS,7718,NUV-MAMA,E230M,Clear,2561,0.2X0.2,N/A,51439.8504,1999-09-18T20:24:34.229,HD283654,V-DF-TAU,FALSE,TRUE,FALSE,FALSE,,Taurus,FALSE,TRUE,
o6cv01010,HST,STIS,9093,CCD,G430L,Clear,4300,52X0.2,N/A,52512.49093,2002-08-26T11:46:56.563,HD283654,V-DF-TAU,FALSE,TRUE,FALSE,FALSE,STIS,Taurus,FALSE,TRUE,[o6cv01010] extracted spectrum is of 2 blended sources
